memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
2407,2.0,Other,21,1947-12-13T00:00:00,1988-04-21T00:00:00,,
2408,2.0,Conservative,4,1957-02-28T00:00:00,1987-04-29T00:00:00,,
2409,2.0,Other,21,1986-08-18T00:00:00,1988-07-04T00:00:00,,
2410,2.0,Other,21,1953-05-16T00:00:00,1987-06-03T00:00:00,,
2411,2.0,Conservative,4,1952-11-12T00:00:00,1987-04-07T00:00:00,,
2412,2.0,Other,21,1941-01-01T00:00:00,1988-11-04T00:00:00,,
2413,2.0,Conservative,4,1956-07-11T00:00:00,1987-05-07T00:00:00,,
2414,2.0,Other,21,1937-11-30T00:00:00,1987-01-26T00:00:00,,
2415,2.0,Conservative,4,1964-11-05T00:00:00,1985-11-25T00:00:00,,
2416,2.0,Conservative,4,1978-04-26T00:00:00,1987-09-16T00:00:00,,
2417,2.0,Crossbench,6,1942-02-11T00:00:00,1987-11-16T00:00:00,,
2418,2.0,Crossbench,6,1958-10-22T00:00:00,1988-02-01T00:00:00,,
2419,2.0,Conservative,4,1973-05-15T00:00:00,1987-10-18T00:00:00,,
2420,1.0,Labour,15,1964-10-15T00:00:00,1988-08-17T00:00:00,,
2421,2.0,Crossbench,6,1966-02-23T00:00:00,1986-03-14T00:00:00,,
2422,2.0,Conservative,4,1952-06-11T00:00:00,1985-12-19T00:00:00,,
2423,2.0,Crossbench,6,1958-11-12T00:00:00,1986-07-16T00:00:00,,
2424,2.0,Conservative,4,1977-10-26T00:00:00,1986-01-24T00:00:00,,
2425,2.0,Labour,15,1978-06-07T00:00:00,1986-08-09T00:00:00,,
2426,2.0,Labour,15,1970-06-29T00:00:00,1986-05-08T00:00:00,,
2427,2.0,Other,21,1972-01-01T00:00:00,1985-06-01T00:00:00,,
2428,2.0,Other,21,1975-10-27T00:00:00,1986-06-23T00:00:00,,
2429,2.0,Conservative,4,1949-03-22T00:00:00,1986-01-02T00:00:00,,
2430,2.0,Liberal,16,1980-08-12T00:00:00,1981-06-14T00:00:00,,
2431,2.0,Other,21,1985-05-17T00:00:00,1986-07-16T00:00:00,,
2431,1.0,Social Democratic Party,32,1981-03-01T00:00:00,1983-06-09T00:00:00,,
2431,1.0,Labour,15,1964-10-15T00:00:00,1981-02-23T00:00:00,,
2432,2.0,Conservative,4,1962-12-05T00:00:00,1986-01-19T00:00:00,,
2433,2.0,Other,21,1983-10-22T00:00:00,1990-08-30T00:00:00,,
2434,2.0,Non-affiliated,49,1990-08-30T00:00:00,1999-11-11T00:00:00,,
2435,2.0,Crossbench,6,1998-11-19T00:00:00,1999-11-11T00:00:00,,
2436,2.0,Conservative,4,1999-01-03T00:00:00,1999-11-11T00:00:00,,
2437,2.0,Non-affiliated,49,1999-01-10T00:00:00,1999-11-11T00:00:00,,
2438,2.0,Crossbench,6,1999-02-05T00:00:00,2015-08-30T00:00:00,,
2439,2.0,Crossbench,6,2012-10-01T00:00:00,,,
2439,2.0,Non-affiliated,49,2009-10-01T00:00:00,2012-09-30T00:00:00,,
2439,2.0,Crossbench,6,1999-01-12T00:00:00,2009-09-30T00:00:00,,
2440,2.0,Non-affiliated,49,1999-01-18T00:00:00,1999-11-11T00:00:00,,
2441,2.0,Crossbench,6,1999-02-25T00:00:00,,,
2442,2.0,Non-affiliated,49,1999-02-28T00:00:00,1999-11-11T00:00:00,,
2443,2.0,Crossbench,6,1999-03-01T00:00:00,,,
2444,2.0,Labour,15,1996-10-21T00:00:00,,,
2445,2.0,Conservative,4,1978-01-30T00:00:00,1999-11-11T00:00:00,,
2446,2.0,Conservative,4,1998-12-15T00:00:00,1999-11-11T00:00:00,,
2447,2.0,Conservative,4,1999-03-31T00:00:00,,,
2448,2.0,Conservative,4,1999-03-18T00:00:00,1999-11-11T00:00:00,,
2449,2.0,Crossbench,6,1999-03-02T00:00:00,2005-04-25T00:00:00,,
2450,2.0,Conservative,4,1999-04-12T00:00:00,1999-11-11T00:00:00,,
2451,2.0,Not known,1050,1969-05-30T00:00:00,1986-01-25T00:00:00,,
2452,2.0,Not known,1050,1966-10-15T00:00:00,1990-10-12T00:00:00,,
2453,2.0,Other,21,1945-08-03T00:00:00,1991-06-12T00:00:00,,
2454,2.0,Social Democratic Party,32,1981-03-27T00:00:00,1991-07-27T00:00:00,,
2455,2.0,Not known,1050,1957-09-14T00:00:00,1997-07-28T00:00:00,,
2456,2.0,Not known,1050,1945-07-05T00:00:00,1988-09-21T00:00:00,,
2457,2.0,Other,21,1946-06-09T00:00:00,1992-06-30T00:00:00,,
2458,2.0,Conservative,4,1986-10-15T00:00:00,1996-06-09T00:00:00,,
2459,2.0,Conservative,4,1982-02-08T00:00:00,1999-04-16T00:00:00,,
2460,2.0,Crossbench,6,1999-04-25T00:00:00,1999-11-11T00:00:00,,
2461,2.0,Crossbench,6,1999-04-28T00:00:00,1999-11-11T00:00:00,,
2462,2.0,Non-affiliated,49,1999-05-02T00:00:00,1999-11-11T00:00:00,,
2463,2.0,Conservative,4,1999-07-27T00:00:00,,,
2464,2.0,Crossbench,6,1999-06-19T00:00:00,1999-11-11T00:00:00,,
2465,1.0,Labour,15,1966-03-31T00:00:00,1998-03-27T00:00:00,,
2466,2.0,Liberal Democrat,17,1999-06-27T00:00:00,1999-11-11T00:00:00,,
2467,2.0,Other,21,1966-07-19T00:00:00,1999-11-11T00:00:00,,
2468,2.0,Conservative,4,1999-07-09T00:00:00,1999-11-11T00:00:00,,
2469,2.0,Conservative,4,1999-07-15T00:00:00,1999-11-11T00:00:00,,
2470,2.0,Labour,15,2007-01-18T00:00:00,2012-03-29T00:00:00,,
2470,2.0,Non-affiliated,49,2004-11-11T00:00:00,2007-01-17T00:00:00,,
2470,2.0,Crossbench,6,2004-07-19T00:00:00,2004-11-10T00:00:00,,
2470,2.0,Non-affiliated,49,2004-01-23T00:00:00,2004-07-18T00:00:00,,
2470,2.0,Labour,15,1999-07-20T00:00:00,2004-01-22T00:00:00,,
2471,2.0,Labour,15,1999-07-10T00:00:00,,,
2472,2.0,Labour,15,1999-07-14T00:00:00,,,
2473,2.0,Crossbench,6,1999-07-12T00:00:00,2022-02-10T00:00:00,,
2474,2.0,Crossbench,6,1999-07-13T00:00:00,2023-10-01T00:00:00,,
2475,2.0,Crossbench,6,1999-07-13T00:00:00,,,
2476,2.0,Crossbench,6,1999-07-15T00:00:00,,,
2477,2.0,Conservative,4,1999-07-15T00:00:00,2020-07-22T00:00:00,,
2478,2.0,Ulster Unionist Party,38,2009-10-01T00:00:00,,,
2478,2.0,Crossbench,6,1999-07-22T00:00:00,2009-09-30T00:00:00,,
2478,2.0,Ulster Unionist Party,38,1999-07-16T00:00:00,1999-07-21T00:00:00,,
2479,2.0,Non-affiliated,49,2013-06-03T00:00:00,2018-07-10T00:00:00,,
2479,2.0,Ulster Unionist Party,38,2009-10-01T00:00:00,2013-06-02T00:00:00,,
2479,2.0,Crossbench,6,1999-07-22T00:00:00,2009-09-30T00:00:00,,
2479,2.0,Ulster Unionist Party,38,1999-07-16T00:00:00,1999-07-21T00:00:00,,
2480,2.0,Crossbench,6,1999-07-19T00:00:00,2010-07-06T00:00:00,,
2481,2.0,Labour,15,1999-07-19T00:00:00,2023-10-24T00:00:00,,
2482,2.0,Non-affiliated,49,2020-01-15T00:00:00,2022-04-07T00:00:00,,
2482,2.0,Labour,15,1999-07-20T00:00:00,2020-01-14T00:00:00,,
2483,2.0,Liberal Democrat,17,1999-07-22T00:00:00,,,
2484,2.0,Liberal Democrat,17,2014-08-20T00:00:00,,,
2484,2.0,Liberal Democrat Independent,51,2013-04-25T00:00:00,2014-08-19T00:00:00,,
2484,2.0,Non-affiliated,49,2013-03-13T00:00:00,2013-04-24T00:00:00,,
2484,2.0,Liberal Democrat,17,1999-07-21T00:00:00,2013-03-12T00:00:00,,
2485,2.0,Labour,15,1999-07-22T00:00:00,2013-01-09T00:00:00,,
2486,2.0,Labour,15,1999-07-21T00:00:00,2019-01-10T00:00:00,,
2487,2.0,Liberal Democrat,17,1999-07-23T00:00:00,2023-07-25T00:00:00,,
2488,2.0,Labour,15,1999-07-28T00:00:00,2022-07-11T00:00:00,,
2489,2.0,Labour,15,1999-07-26T00:00:00,,,
2490,2.0,Labour,15,1999-07-29T00:00:00,,,
2491,2.0,Labour,15,2019-01-07T00:00:00,,,
2491,2.0,Non-affiliated,49,2013-11-13T00:00:00,2019-01-07T00:00:00,,
2491,2.0,Labour,15,1999-07-29T00:00:00,2013-11-12T00:00:00,,
2492,2.0,Labour,15,2019-09-03T00:00:00,,,
2492,2.0,Non-affiliated,49,2017-12-14T00:00:00,2019-09-02T00:00:00,,
2492,2.0,Labour,15,2008-12-11T00:00:00,2017-12-14T00:00:00,,
2492,2.0,Non-affiliated,49,2008-07-03T00:00:00,2008-12-10T00:00:00,,
2492,2.0,Crossbench,6,2008-06-17T00:00:00,2008-07-02T00:00:00,,
2492,2.0,Labour,15,1999-07-30T00:00:00,2008-06-16T00:00:00,,
2493,2.0,Labour,15,1999-07-30T00:00:00,2015-07-23T00:00:00,,
2494,2.0,Crossbench,6,1999-07-27T00:00:00,2022-04-28T00:00:00,,
2495,2.0,Conservative,4,1999-07-23T00:00:00,,,
2496,2.0,Crossbench,6,2016-09-07T00:00:00,,,
2496,2.0,Non-affiliated,49,2015-09-28T00:00:00,2016-09-07T00:00:00,,
2496,2.0,Labour,15,1999-07-26T00:00:00,2015-09-27T00:00:00,,
2497,2.0,Bishops,3,1999-07-31T00:00:00,2009-08-31T00:00:00,,
2498,2.0,Conservative,4,1999-09-20T00:00:00,1999-11-11T00:00:00,,
2499,2.0,Conservative,4,1999-08-25T00:00:00,1999-11-11T00:00:00,,
2500,2.0,Labour,15,2023-11-10T00:00:00,,,
2500,2.0,Non-affiliated,49,2008-10-14T00:00:00,2023-11-09T00:00:00,,
2500,2.0,Labour,15,1999-08-02T00:00:00,2008-10-13T00:00:00,,
2501,2.0,Liberal Democrat,17,1999-07-31T00:00:00,,,
2502,2.0,Labour,15,2004-02-05T00:00:00,2018-09-04T00:00:00,,
2502,2.0,Crossbench,6,1999-07-31T00:00:00,2004-02-04T00:00:00,,
2503,2.0,Labour,15,1999-08-04T00:00:00,,,
2504,2.0,Labour,15,1999-08-06T00:00:00,2015-02-07T00:00:00,,
2505,2.0,Liberal Democrat,17,1999-08-06T00:00:00,,,
2506,2.0,Labour,15,1999-08-03T00:00:00,,,
2507,2.0,Labour,15,1999-08-04T00:00:00,,,
2508,2.0,Liberal Democrat,17,1999-08-02T00:00:00,2015-04-30T00:00:00,,
2509,2.0,Labour,15,1999-08-05T00:00:00,2021-08-02T00:00:00,,
2510,2.0,Labour,15,1999-08-05T00:00:00,,,
2511,2.0,Bishops,3,1999-09-10T00:00:00,2009-09-30T00:00:00,,
2512,2.0,Bishops,3,1999-09-17T00:00:00,2005-05-31T00:00:00,,
2513,2.0,Non-affiliated,49,1998-12-19T00:00:00,1999-11-11T00:00:00,,
2514,2.0,Conservative,4,1999-03-26T00:00:00,1999-11-11T00:00:00,,
2515,2.0,Conservative,4,1999-10-20T00:00:00,1999-11-11T00:00:00,,
2515,,Other,21,1957-11-19T00:00:00,1999-10-19T00:00:00,,
2516,2.0,Conservative,4,1999-10-02T00:00:00,1999-11-11T00:00:00,,
2517,2.0,Bishops,3,1999-10-27T00:00:00,2009-01-07T00:00:00,,
2518,2.0,Crossbench,6,2000-02-10T00:00:00,2022-06-23T00:00:00,,
2526,2.0,Labour,15,2000-02-14T00:00:00,2019-05-29T00:00:00,,
2527,2.0,Crossbench,6,2000-02-15T00:00:00,,,
2528,2.0,Labour,15,2007-07-18T00:00:00,2015-03-30T00:00:00,,
2528,2.0,Crossbench,6,2000-02-06T00:00:00,2007-07-17T00:00:00,,
2531,2.0,Crossbench,6,1999-02-10T00:00:00,2017-11-13T00:00:00,,
2532,2.0,Bishops,3,1999-04-30T00:00:00,2009-08-31T00:00:00,,
2533,2.0,Crossbench,6,2000-02-11T00:00:00,,,
2534,2.0,Labour,15,2000-05-09T00:00:00,,,
2535,2.0,Labour,15,2000-05-03T00:00:00,,,
2536,2.0,Non-affiliated,49,2014-05-28T00:00:00,,,
2536,2.0,Liberal Democrat,17,2000-05-01T00:00:00,2014-05-28T00:00:00,,
2537,2.0,Labour,15,2020-04-29T00:00:00,,,
2537,2.0,Non-affiliated,49,2019-07-09T00:00:00,2020-04-29T00:00:00,,
2537,2.0,Labour,15,2000-05-04T00:00:00,2019-07-09T00:00:00,,
2538,2.0,Labour,15,2000-05-02T00:00:00,,,
2539,2.0,Liberal Democrat,17,2000-05-01T00:00:00,,,
2540,2.0,Labour,15,2000-05-03T00:00:00,,,
2541,2.0,Labour,15,2000-05-09T00:00:00,2018-04-20T00:00:00,,
2542,2.0,Liberal Democrat,17,2000-05-11T00:00:00,,,
2543,2.0,Labour,15,2000-05-05T00:00:00,2021-10-30T00:00:00,,
2544,2.0,Labour,15,2000-05-11T00:00:00,2016-07-06T00:00:00,,
2545,2.0,Labour,15,2000-05-10T00:00:00,,,
2546,2.0,Liberal Democrat,17,2000-05-12T00:00:00,2020-10-30T00:00:00,,
2547,2.0,Liberal Democrat,17,2000-05-15T00:00:00,,,
2548,2.0,Labour,15,2000-05-15T00:00:00,2010-04-13T00:00:00,,
2549,2.0,Labour,15,2000-05-16T00:00:00,2011-02-01T00:00:00,,
2550,2.0,Non-affiliated,49,2020-02-25T00:00:00,,,
2550,2.0,Labour,15,2000-05-02T00:00:00,2020-02-24T00:00:00,,
2552,2.0,Labour,15,2000-06-05T00:00:00,,,
2554,2.0,Conservative,4,2000-06-07T00:00:00,,,
2555,2.0,Labour,15,2000-06-12T00:00:00,,,
2556,2.0,Bishops,3,2000-06-16T00:00:00,2003-06-30T00:00:00,,
2557,2.0,Crossbench,6,2000-07-17T00:00:00,2016-12-21T00:00:00,,
2559,2.0,Non-affiliated,49,1997-11-17T00:00:00,1999-11-11T00:00:00,,
2562,2.0,Other,21,1939-03-22T00:00:00,1992-06-30T00:00:00,,
2563,2.0,Other,21,1938-07-26T00:00:00,1990-03-20T00:00:00,,
2564,2.0,Other,21,1968-02-07T00:00:00,1988-10-08T00:00:00,,
2565,2.0,Conservative,4,1984-02-29T00:00:00,1986-12-29T00:00:00,,
2566,2.0,Other,21,1951-10-04T00:00:00,1991-10-19T00:00:00,,
2567,2.0,Other,21,1958-05-20T00:00:00,1990-02-21T00:00:00,,
2568,2.0,Conservative,4,2000-10-20T00:00:00,2015-04-03T00:00:00,,
2569,2.0,Liberal Democrat,17,2000-05-04T00:00:00,2021-03-23T00:00:00,,
2570,2.0,Labour,15,2020-04-06T00:00:00,,,
2570,2.0,Crossbench,6,2017-11-16T00:00:00,2020-04-06T00:00:00,,
2570,2.0,Non-affiliated,49,2016-09-25T00:00:00,2017-11-16T00:00:00,,
2570,2.0,Labour,15,2000-05-10T00:00:00,2016-09-25T00:00:00,,
2582,2.0,Bishops,3,2001-02-13T00:00:00,2009-05-07T00:00:00,,
2584,2.0,Crossbench,6,1959-04-15T00:00:00,2001-02-15T00:00:00,,
2589,2.0,Labour,15,1983-03-30T00:00:00,2004-01-04T00:00:00,,
2590,2.0,Crossbench,6,1945-08-15T00:00:00,1999-11-11T00:00:00,,
2591,2.0,Conservative,4,1971-12-02T00:00:00,1999-11-11T00:00:00,,
2592,2.0,Conservative,4,1994-07-19T00:00:00,1999-11-11T00:00:00,,
2593,2.0,Crossbench,6,1994-03-07T00:00:00,,,
2594,2.0,Crossbench,6,1982-08-18T00:00:00,,,
2595,2.0,Conservative,4,1975-03-20T00:00:00,,,
2596,2.0,Liberal Democrat,17,1984-02-02T00:00:00,1999-11-11T00:00:00,,
2597,2.0,Non-affiliated,49,2001-03-06T00:00:00,2001-10-12T00:00:00,,
2597,2.0,Conservative,4,1970-06-30T00:00:00,2001-03-05T00:00:00,,
2598,2.0,Labour,15,1997-10-04T00:00:00,2020-04-01T00:00:00,,
2599,2.0,Liberal Democrat,17,1997-10-23T00:00:00,2015-05-15T00:00:00,,
2600,2.0,Crossbench,6,1986-02-06T00:00:00,2016-08-14T00:00:00,,
2601,2.0,Bishops,3,1998-04-22T00:00:00,2003-12-31T00:00:00,,
2602,2.0,Crossbench,6,1974-10-23T00:00:00,1999-11-11T00:00:00,,
2603,2.0,Conservative,4,1995-11-13T00:00:00,2018-06-01T00:00:00,,
2604,2.0,Crossbench,6,1996-02-28T00:00:00,1999-03-20T00:00:00,,
2605,2.0,Non-affiliated,49,1996-01-18T00:00:00,1999-11-11T00:00:00,,
2606,1.0,Conservative,4,1962-11-22T00:00:00,2007-09-21T00:00:00,,
2607,2.0,Conservative,4,1977-06-21T00:00:00,,,
2608,2.0,Liberal Democrat,17,1990-02-28T00:00:00,,,
2609,2.0,Crossbench,6,1997-12-10T00:00:00,1999-11-11T00:00:00,,
2610,2.0,Crossbench,6,1996-12-04T00:00:00,1999-11-11T00:00:00,,
2611,2.0,Labour,15,1994-10-18T00:00:00,2003-04-10T00:00:00,,
2612,2.0,Conservative,4,1967-07-12T00:00:00,1999-11-11T00:00:00,,
2613,2.0,Conservative,4,1967-06-26T00:00:00,1999-11-11T00:00:00,,
2614,2.0,Other,21,1952-11-11T00:00:00,1999-11-11T00:00:00,,
2615,2.0,Crossbench,6,1999-01-29T00:00:00,1999-11-11T00:00:00,,
2615,2.0,Other,21,1980-06-26T00:00:00,1999-01-28T00:00:00,,
2616,2.0,Conservative,4,1978-02-28T00:00:00,,,
2617,2.0,Crossbench,6,1984-02-02T00:00:00,2000-01-13T00:00:00,,
2618,2.0,Conservative,4,1957-12-11T00:00:00,1999-11-11T00:00:00,,
2619,2.0,Crossbench,6,1982-11-24T00:00:00,1999-11-11T00:00:00,,
2620,2.0,Conservative,4,1990-10-17T00:00:00,2002-11-02T00:00:00,,
2621,2.0,Crossbench,6,1984-02-21T00:00:00,1999-11-11T00:00:00,,
2622,2.0,Other,21,1975-01-31T00:00:00,1999-11-11T00:00:00,,
2623,2.0,Crossbench,6,1967-06-26T00:00:00,1999-11-11T00:00:00,,
2624,2.0,Conservative,4,1996-12-04T00:00:00,1999-11-11T00:00:00,,
2625,2.0,Non-affiliated,49,1990-11-08T00:00:00,1999-11-11T00:00:00,,
2625,2.0,Conservative,4,1985-09-28T00:00:00,1990-11-07T00:00:00,,
2626,2.0,Crossbench,6,1997-07-21T00:00:00,1999-11-11T00:00:00,,
2627,2.0,Crossbench,6,1960-11-29T00:00:00,1999-11-11T00:00:00,,
2628,2.0,Crossbench,6,1979-03-21T00:00:00,2004-05-16T00:00:00,,
2629,2.0,Conservative,4,1977-10-19T00:00:00,1999-04-12T00:00:00,,
2630,2.0,Conservative,4,1979-11-14T00:00:00,2002-08-11T00:00:00,,
2631,2.0,Labour,15,1997-10-14T00:00:00,2008-10-08T00:00:00,,
2632,2.0,Crossbench,6,2010-05-29T00:00:00,,,
2632,2.0,Conservative,4,1995-02-03T00:00:00,2010-05-28T00:00:00,,
2633,2.0,Crossbench,6,1995-02-21T00:00:00,,,
2634,2.0,Crossbench,6,1998-10-07T00:00:00,2004-03-15T00:00:00,,
2635,2.0,Crossbench,6,1998-03-03T00:00:00,1999-11-11T00:00:00,,
2636,2.0,Other,21,1954-01-27T00:00:00,1999-11-11T00:00:00,,
2637,2.0,Labour,15,1991-06-14T00:00:00,2021-11-05T00:00:00,,
2638,2.0,Bishops,3,1997-01-22T00:00:00,2003-11-30T00:00:00,,
2639,2.0,Other,21,1974-05-11T00:00:00,1999-11-11T00:00:00,,
2640,2.0,Other,21,1974-04-30T00:00:00,1999-11-11T00:00:00,,
2641,2.0,Conservative,4,1976-03-30T00:00:00,1999-11-11T00:00:00,,
2642,2.0,Crossbench,6,1997-12-22T00:00:00,1999-11-11T00:00:00,,
2643,2.0,Other,21,1929-10-14T00:00:00,1999-11-11T00:00:00,,
2644,2.0,Crossbench,6,2005-11-10T00:00:00,2020-12-01T00:00:00,,
2644,2.0,Non-affiliated,49,2005-10-14T00:00:00,2005-11-09T00:00:00,,
2644,2.0,Labour,15,1998-07-25T00:00:00,2005-10-13T00:00:00,,
2645,2.0,Conservative,4,1994-03-24T00:00:00,1999-11-11T00:00:00,,
2646,2.0,Labour,15,1998-03-11T00:00:00,2001-08-31T00:00:00,,
2647,2.0,Crossbench,6,2013-01-01T00:00:00,,,
2647,2.0,Non-affiliated,49,2009-10-01T00:00:00,2012-12-31T00:00:00,,
2647,2.0,Crossbench,6,2000-03-02T00:00:00,2009-09-30T00:00:00,,
2647,2.0,Labour,15,1997-05-21T00:00:00,2000-03-01T00:00:00,,
2648,2.0,Labour,15,1996-10-23T00:00:00,,,
2649,2.0,Conservative,4,1983-07-06T00:00:00,2004-11-01T00:00:00,,
2650,2.0,Non-affiliated,49,2010-02-05T00:00:00,,,
2650,2.0,Conservative,4,1998-07-31T00:00:00,2010-02-04T00:00:00,,
2651,2.0,Crossbench,6,1997-01-14T00:00:00,1999-11-11T00:00:00,,
2652,2.0,Liberal Democrat,17,1991-06-06T00:00:00,,,
2653,2.0,Conservative,4,1956-07-25T00:00:00,1999-11-11T00:00:00,,
2654,2.0,Crossbench,6,1975-11-25T00:00:00,1999-11-11T00:00:00,,
2655,2.0,Crossbench,6,1997-10-27T00:00:00,1999-11-11T00:00:00,,
2656,2.0,Conservative,4,1990-07-18T00:00:00,1999-11-11T00:00:00,,
2657,2.0,Crossbench,6,1974-10-24T00:00:00,1999-11-11T00:00:00,,
2658,2.0,Conservative,4,1994-10-26T00:00:00,2002-11-07T00:00:00,,
2659,2.0,Conservative,4,1952-07-23T00:00:00,1999-11-11T00:00:00,,
2660,2.0,Crossbench,6,1945-05-08T00:00:00,1999-11-11T00:00:00,,
2661,2.0,Conservative,4,1980-08-05T00:00:00,1999-11-11T00:00:00,,
2662,2.0,Conservative,4,1994-05-11T00:00:00,1999-11-11T00:00:00,,
2663,2.0,Liberal Democrat,17,1974-06-13T00:00:00,1999-11-11T00:00:00,,
2664,2.0,Other,21,1985-11-26T00:00:00,1999-11-11T00:00:00,,
2665,2.0,Labour,15,1993-10-04T00:00:00,,,
2666,2.0,Other,21,1969-02-27T00:00:00,1999-11-11T00:00:00,,
2667,2.0,Crossbench,6,1968-01-19T00:00:00,2001-04-03T00:00:00,,
2668,2.0,Conservative,4,1987-11-04T00:00:00,1999-11-11T00:00:00,,
2669,2.0,Conservative,4,1996-01-11T00:00:00,,,
2670,2.0,Crossbench,6,1979-07-24T00:00:00,2006-10-19T00:00:00,,
2671,2.0,Labour,15,1998-08-05T00:00:00,,,
2672,2.0,Conservative,4,1989-07-25T00:00:00,1999-11-11T00:00:00,,
2673,2.0,Non-affiliated,49,1996-06-30T00:00:00,1999-11-11T00:00:00,,
2674,2.0,Crossbench,6,1986-02-05T00:00:00,1999-11-11T00:00:00,,
2675,2.0,Conservative,4,1991-01-24T00:00:00,1999-11-11T00:00:00,,
2676,2.0,Conservative,4,1975-01-29T00:00:00,2000-09-15T00:00:00,,
2677,2.0,Conservative,4,1987-03-03T00:00:00,1999-11-11T00:00:00,,
2678,2.0,Other,21,1956-02-07T00:00:00,1999-11-11T00:00:00,,
2679,2.0,Labour,15,1997-10-15T00:00:00,2003-12-16T00:00:00,,
2680,2.0,Non-affiliated,49,1998-11-16T00:00:00,1999-11-11T00:00:00,,
2680,2.0,Conservative,4,1993-04-19T00:00:00,1998-11-16T00:00:00,,
2681,2.0,Conservative,4,1939-07-18T00:00:00,1999-11-11T00:00:00,,
2682,2.0,Liberal Democrat,17,1974-03-26T00:00:00,2001-04-11T00:00:00,,
2683,2.0,Crossbench,6,1995-05-22T00:00:00,1999-11-11T00:00:00,,
2684,2.0,Labour,15,1970-11-03T00:00:00,2004-04-03T00:00:00,,
2685,2.0,Liberal Democrat,17,1997-10-24T00:00:00,,,
2686,2.0,Crossbench,6,1951-01-23T00:00:00,1999-11-11T00:00:00,,
2687,2.0,Crossbench,6,1974-03-06T00:00:00,1999-11-11T00:00:00,,
2688,2.0,Other,21,1938-03-03T00:00:00,1998-11-19T00:00:00,,
2689,2.0,Conservative,4,1964-02-25T00:00:00,1999-11-11T00:00:00,,
2690,2.0,Conservative,4,1986-03-18T00:00:00,1999-11-11T00:00:00,,
2691,2.0,Conservative,4,1981-05-14T00:00:00,1999-11-11T00:00:00,,
2692,2.0,Other,21,1965-04-27T00:00:00,1999-11-11T00:00:00,,
2693,2.0,Conservative,4,1991-06-11T00:00:00,2001-02-05T00:00:00,,
2694,2.0,Crossbench,6,1957-05-15T00:00:00,1999-03-05T00:00:00,,
2695,2.0,Conservative,4,1971-10-27T00:00:00,1999-11-11T00:00:00,,
2696,2.0,Conservative,4,1949-12-09T00:00:00,2021-04-26T00:00:00,,
2697,2.0,Conservative,4,1996-11-20T00:00:00,1999-11-11T00:00:00,,
2698,2.0,Non-affiliated,49,1979-04-13T00:00:00,1999-11-11T00:00:00,,
2699,2.0,Crossbench,6,2023-03-09T00:00:00,,,
2699,2.0,Non-affiliated,49,2020-11-19T00:00:00,2023-03-09T00:00:00,,
2699,2.0,Labour,15,1991-06-05T00:00:00,2020-11-19T00:00:00,,
2700,2.0,Labour,15,1987-11-03T00:00:00,2003-12-18T00:00:00,,
2701,2.0,Conservative,4,1970-02-03T00:00:00,1999-11-11T00:00:00,,
2702,2.0,Non-affiliated,49,1991-11-12T00:00:00,1999-11-11T00:00:00,,
2703,2.0,Crossbench,6,1990-03-07T00:00:00,1999-11-11T00:00:00,,
2704,2.0,Conservative,4,1989-11-09T00:00:00,1999-11-11T00:00:00,,
2705,2.0,Conservative,4,1966-06-28T00:00:00,1999-11-11T00:00:00,,
2706,2.0,Crossbench,6,1948-07-15T00:00:00,1999-11-11T00:00:00,,
2707,2.0,Non-affiliated,49,1995-12-21T00:00:00,1999-11-11T00:00:00,,
2708,2.0,Crossbench,6,1998-03-17T00:00:00,2009-02-19T00:00:00,,
2709,2.0,Labour,15,1985-05-21T00:00:00,,,
2710,2.0,Conservative,4,1983-03-03T00:00:00,1999-11-11T00:00:00,,
2711,2.0,Conservative,4,1953-12-03T00:00:00,1999-11-11T00:00:00,,
2712,2.0,Crossbench,6,1988-02-24T00:00:00,2005-08-31T00:00:00,,
2713,2.0,Conservative,4,1993-10-11T00:00:00,2023-11-07T00:00:00,,
2714,2.0,Non-affiliated,49,1965-04-01T00:00:00,1999-11-11T00:00:00,,
2715,2.0,Crossbench,6,1995-03-21T00:00:00,1999-11-11T00:00:00,,
2716,2.0,Conservative,4,1979-11-14T00:00:00,2003-01-26T00:00:00,,
2717,2.0,Non-affiliated,49,1988-12-09T00:00:00,1999-11-11T00:00:00,,
2718,2.0,Conservative,4,1998-03-16T00:00:00,1999-11-11T00:00:00,,
2719,2.0,Conservative,4,1981-01-14T00:00:00,1999-11-11T00:00:00,,
2720,2.0,Other,21,1955-07-27T00:00:00,1999-11-11T00:00:00,,
2721,2.0,Conservative,4,1996-11-13T00:00:00,1999-11-11T00:00:00,,
2722,2.0,Crossbench,6,1969-07-15T00:00:00,2008-02-24T00:00:00,,
2723,2.0,Labour,15,1974-07-16T00:00:00,2010-06-08T00:00:00,,
2724,2.0,Crossbench,6,2004-10-21T00:00:00,2009-06-17T00:00:00,,
2724,2.0,Liberal Democrat,17,1993-07-21T00:00:00,2004-10-20T00:00:00,,
2725,2.0,Conservative,4,1971-01-27T00:00:00,1999-11-11T00:00:00,,
2726,2.0,Crossbench,6,1970-05-28T00:00:00,1999-11-11T00:00:00,,
2727,2.0,Crossbench,6,2002-07-30T00:00:00,,,
2727,2.0,Labour,15,1996-10-01T00:00:00,2002-07-29T00:00:00,,
2728,2.0,Crossbench,6,1971-12-16T00:00:00,1999-11-11T00:00:00,,
2729,2.0,Conservative,4,1990-05-18T00:00:00,,,
